Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
           22,     11.250,   15.23,   99.14,   8.81,      5.625,   54.08,   27.92,   4.96,     22.500,   18.93,  159.55,   7.09,    11.250,   29.13,   51.84,   4.61
           24,     12.250,   17.98,   91.46,   7.47,      6.125,   52.76,   31.16,   5.09,     24.500,   19.00,  173.08,   7.06,    12.250,   26.90,   61.11,   4.99
           28,     14.250,   16.03,  119.29,   8.37,      7.125,   50.93,   37.55,   5.27,     28.500,   20.39,  187.64,   6.58,    14.250,   20.28,   94.31,   6.62
           32,     16.250,   17.49,  124.67,   7.67,      8.125,   49.05,   44.46,   5.47,     32.500,   20.57,  212.03,   6.52,    16.250,   26.87,   81.16,   4.99
           40,     20.250,   28.98,   93.79,   4.63,     10.125,   61.80,   43.98,   4.34,     40.500,   28.67,  189.58,   4.68,    20.250,   35.60,   76.36,   3.77
           48,     24.250,   38.18,   85.25,   3.52,     12.125,   71.66,   45.42,   3.75,     48.500,   37.58,  173.20,   3.57,    24.250,   45.72,   71.19,   2.94
           56,     28.250,   44.05,   86.07,   3.05,     14.125,   88.92,   42.64,   3.02,     56.500,   38.42,  197.37,   3.49,    28.250,   36.57,  103.69,   3.67
           64,     32.250,   35.29,  122.64,   3.80,     16.125,   66.26,   65.33,   4.05,     64.500,   32.24,  268.55,   4.16,    32.250,   44.26,   97.79,   3.03
           80,     40.250,   38.34,  140.91,   3.50,     20.125,   81.56,   66.24,   3.29,     80.500,   47.91,  225.50,   2.80,    40.250,   69.76,   77.44,   1.92
           96,     48.250,   57.49,  112.64,   2.33,     24.125,  130.96,   49.45,   2.05,     96.500,   72.32,  179.10,   1.86,    48.250,   72.18,   89.72,   1.86
          128,     64.250,   87.99,   98.00,   1.53,     32.125,  185.97,   46.37,   1.44,    128.500,  105.35,  163.71,   1.27,    64.250,  104.42,   82.59,   1.29
          192,     96.250,  139.94,   92.32,   0.96,     48.125,  272.32,   47.44,   0.99,    192.500,  189.51,  136.34,   0.71,    96.250,  162.13,   79.68,   0.83
          256,    128.250,  197.26,   87.26,   0.68,     64.125,  382.09,   45.05,   0.70,    256.500,  282.44,  121.89,   0.48,   128.250,  223.57,   76.99,   0.60
          512,    256.250,  405.23,   84.87,   0.33,    128.125,  795.36,   43.24,   0.34,    512.500,  808.27,   85.10,   0.17,   256.250,  466.12,   73.79,   0.29
         1024,    512.250,  620.36,  110.83,   0.22,    256.125, 1232.54,   55.78,   0.22,   1024.500, 1376.54,   99.89,   0.10,   512.250,  759.12,   90.57,   0.18
          17,      8.750,    8.94,  131.36,  15.01,      4.375,   55.94,   21.00,   4.80,     17.500,   15.16,  154.91,   8.85,     8.750,   28.84,   40.72,   4.65
           18,      9.250,    9.95,  124.82,  13.49,      4.625,   45.43,   27.33,   5.91,     18.500,   17.40,  142.66,   7.71,     9.250,   28.81,   43.10,   4.66
           20,     10.250,   19.10,   72.02,   7.03,      5.125,   52.12,   26.40,   5.15,     20.500,   19.30,  142.56,   6.95,    10.250,   25.76,   53.41,   5.21
           22,     11.250,   19.45,   77.62,   6.90,      5.625,   52.42,   28.81,   5.12,     22.500,   19.65,  153.67,   6.83,    11.250,   24.63,   61.31,   5.45
           24,     12.250,   17.89,   91.90,   7.50,      6.125,   54.62,   30.10,   4.91,     24.500,   17.52,  187.64,   7.66,    12.250,   29.22,   56.27,   4.59
           28,     14.250,   20.67,   92.54,   6.49,      7.125,   55.20,   34.65,   4.86,     28.500,   18.20,  210.12,   7.37,    14.250,   29.45,   64.94,   4.56
           32,     16.250,   28.41,   76.77,   4.72,      8.125,   56.22,   38.80,   4.78,     32.500,   24.54,  177.77,   5.47,    16.250,   23.32,   93.52,   5.76
           40,     20.250,   19.64,  138.38,   6.83,     10.125,   45.19,   60.15,   5.94,     40.500,   16.03,  339.04,   8.37,    20.250,   26.47,  102.70,   5.07
           48,     24.250,   21.54,  151.08,   6.23,     12.125,   56.60,   57.50,   4.74,     48.500,   28.17,  231.08,   4.76,    24.250,   30.67,  106.12,   4.38
           56,     28.250,   36.21,  104.71,   3.71,     14.125,   68.24,   55.56,   3.93,     56.500,   34.65,  218.85,   3.87,    28.250,   38.04,   99.67,   3.53
           64,     32.250,   29.58,  146.34,   4.54,     16.125,   76.59,   56.52,   3.51,     64.500,   42.74,  202.53,   3.14,    32.250,   49.24,   87.90,   2.73
           80,     40.250,   42.26,  127.83,   3.18,     20.125,   97.16,   55.60,   2.76,     80.500,   53.30,  202.71,   2.52,    40.250,   47.32,  114.16,   2.84
           96,     48.250,   63.62,  101.79,   2.11,     24.125,  143.61,   45.09,   1.87,     96.500,   78.00,  166.05,   1.72,    48.250,   77.53,   83.53,   1.73
          128,     64.250,   93.19,   92.54,   1.44,     32.125,  182.33,   47.30,   1.47,    128.500,  102.17,  168.81,   1.31,    64.250,  117.47,   73.41,   1.14
          192,     96.250,  134.35,   96.16,   1.00,     48.125,  312.71,   41.31,   0.86,    192.500,  196.25,  131.65,   0.68,    96.250,  169.10,   76.39,   0.79
          256,    128.250,  200.79,   85.73,   0.67,     64.125,  384.37,   44.78,   0.70,    256.500,  319.23,  107.84,   0.42,   128.250,  233.07,   73.86,   0.58
          512,    256.250,  412.30,   83.42,   0.33,    128.125,  806.88,   42.63,   0.33,    512.500,  842.55,   81.64,   0.16,   256.250,  506.34,   67.93,   0.27
         1024,    512.250,  741.34,   92.74,   0.18,    256.125, 1257.83,   54.66,   0.21,   1024.500, 1478.55,   93.00,   0.09,   512.250,  795.33,   86.45,   0.17
          17,      8.750,   11.50,  102.12,  11.67,      4.375,   50.78,   23.13,   5.29,     17.500,   17.38,  135.11,   7.72,     8.750,   29.17,   40.27,   4.60
           18,      9.250,    9.10,  136.50,  14.76,      4.625,   55.18,   22.50,   4.86,     18.500,   19.80,  125.42,   6.78,     9.250,   27.82,   44.62,   4.82
           20,     10.250,   18.49,   74.39,   7.26,      5.125,   57.47,   23.94,   4.67,     20.500,   19.88,  138.40,   6.75,    10.250,   24.25,   56.74,   5.54
           22,     11.250,   14.07,  107.28,   9.54,      5.625,   44.94,   33.60,   5.97,     22.500,   20.04,  150.67,   6.70,    11.250,   28.21,   53.52,   4.76
           24,     12.250,   19.93,   82.49,   6.73,      6.125,   55.24,   29.76,   4.86,     24.500,   20.22,  162.66,   6.64,    12.250,   24.83,   66.22,   5.41
           28,     14.250,   18.25,  104.78,   7.35,      7.125,   58.51,   32.69,   4.59,     28.500,   19.40,  197.21,   6.92,    14.250,   27.25,   70.18,   4.92
           32,     16.250,   26.28,   83.00,   5.11,      8.125,   51.23,   42.57,   5.24,     32.500,   28.66,  152.18,   4.68,    16.250,   28.03,   77.81,   4.79
           40,     20.250,   28.02,   96.99,   4.79,     10.125,   58.72,   46.29,   4.57,     40.500,   28.20,  192.77,   4.76,    20.250,   38.53,   70.55,   3.48
           48,     24.250,   29.29,  111.11,   4.58,     12.125,   59.25,   54.94,   4.53,     48.500,   29.64,  219.62,   4.53,    24.250,   35.85,   90.79,   3.74
           56,     28.250,   33.72,  112.44,   3.98,     14.125,   66.29,   57.20,   4.05,     56.500,   26.53,  285.85,   5.06,    28.250,   40.43,   93.78,   3.32
           64,     32.250,   35.39,  122.32,   3.79,     16.125,   73.62,   58.80,   3.65,     64.500,   39.55,  218.90,   3.39,    32.250,   49.32,   87.76,   2.72
           80,     40.250,   54.42,   99.26,   2.47,     20.125,   88.41,   61.10,   3.04,     80.500,   49.76,  217.11,   2.70,    40.250,   51.34,  105.22,   2.61
           96,     48.250,   59.86,  108.18,   2.24,     24.125,  150.65,   42.99,   1.78,     96.500,   84.43,  153.40,   1.59,    48.250,   45.92,  141.03,   2.92
          128,     64.250,  100.37,   85.91,   1.34,     32.125,  182.51,   47.25,   1.47,    128.500,  102.94,  167.55,   1.30,    64.250,  114.47,   75.33,   1.17
          192,     96.250,  144.41,   89.46,   0.93,     48.125,  289.81,   44.58,   0.93,    192.500,  202.09,  127.85,   0.66,    96.250,  179.37,   72.02,   0.75
          256,    128.250,  209.63,   82.11,   0.64,     64.125,  404.25,   42.58,   0.66,    256.500,  292.33,  117.77,   0.46,   128.250,  241.17,   71.38,   0.56
          512,    256.250,  399.99,   85.98,   0.34,    128.125,  813.11,   42.30,   0.33,    512.500,  830.63,   82.81,   0.16,   256.250,  438.76,   78.39,   0.31
         1024,    512.250,  613.39,  112.09,   0.22,    256.125, 1247.90,   55.09,   0.22,   1024.500, 1491.73,   92.18,   0.09,   512.250,  793.57,   86.64,   0.17
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.32,    2.52,  10.08,      0.125,   33.87,    0.99,   7.93,      0.500,   12.03,    5.58,  11.15,     0.250,   12.88,    2.61,  10.42
            1,      0.750,   15.32,    6.57,   8.76,      0.375,   36.76,    2.74,   7.30,      1.500,   11.43,   17.61,  11.74,     0.750,   13.00,    7.75,  10.33
            2,      1.250,    7.73,   21.72,  17.37,      0.625,   24.62,    6.81,  10.90,      2.500,   14.03,   23.91,   9.56,     1.250,   13.88,   12.09,   9.67
            3,      1.750,   12.26,   19.15,  10.94,      0.875,   33.32,    7.05,   8.06,      3.500,   14.81,   31.71,   9.06,     1.750,    6.68,   35.14,  20.08
            4,      2.250,   12.24,   24.68,  10.97,      1.125,   41.32,    7.31,   6.50,      4.500,   13.08,   46.16,  10.26,     2.250,   20.23,   14.93,   6.64
            5,      2.750,   12.42,   29.71,  10.80,      1.375,   39.12,    9.44,   6.86,      5.500,   15.47,   47.72,   8.68,     2.750,   18.92,   19.51,   7.09
            6,      3.250,   13.19,   33.07,  10.17,      1.625,   32.15,   13.57,   8.35,      6.500,   15.56,   56.06,   8.62,     3.250,   13.51,   32.28,   9.93
            7,      3.750,   15.50,   32.48,   8.66,      1.875,   42.70,   11.79,   6.29,      7.500,   10.93,   92.09,  12.28,     3.750,   15.84,   31.77,   8.47
            8,      4.250,   15.44,   36.94,   8.69,      2.125,   35.67,   15.99,   7.53,      8.500,   10.98,  103.89,  12.22,     4.250,   15.98,   35.70,   8.40
            9,      4.750,   15.36,   41.50,   8.74,      2.375,   33.50,   19.03,   8.01,      9.500,   14.64,   87.08,   9.17,     4.750,   20.88,   30.54,   6.43
           10,      5.250,   13.44,   52.41,   9.98,      2.625,   38.17,   18.46,   7.03,     10.500,   15.41,   91.44,   8.71,     5.250,   12.32,   57.22,  10.90
           11,      5.750,   14.64,   52.71,   9.17,      2.875,   42.55,   18.14,   6.31,     11.500,   10.73,  143.79,  12.50,     5.750,   13.91,   55.47,   9.65
           12,      6.250,   14.85,   56.48,   9.04,      3.125,   42.70,   19.65,   6.29,     12.500,   14.92,  112.45,   9.00,     6.250,   20.99,   39.96,   6.39
           13,      6.750,   12.62,   71.78,  10.63,      3.375,   37.94,   23.88,   7.08,     13.500,   11.70,  154.88,  11.47,     6.750,   21.22,   42.69,   6.32
           14,      7.250,   14.54,   66.92,   9.23,      3.625,   41.79,   23.29,   6.42,     14.500,   15.01,  129.68,   8.94,     7.250,   16.43,   59.23,   8.17
           15,      7.750,   14.36,   72.44,   9.35,      3.875,   39.86,   26.10,   6.73,     15.500,   11.94,  174.27,  11.24,     7.750,   14.26,   72.96,   9.41
           16,      8.250,   14.16,   78.19,   9.48,      4.125,   38.92,   28.45,   6.90,     16.500,   19.13,  115.77,   7.02,     8.250,   28.12,   39.38,   4.77
            0,      0.250,   17.49,    1.92,   7.67,      0.125,   52.45,    0.64,   5.12,      0.500,   17.71,    3.79,   7.58,     0.250,   14.93,    2.25,   8.99
            1,      0.750,   19.85,    5.07,   6.76,      0.375,   52.68,    1.91,   5.10,      1.500,   19.32,   10.42,   6.95,     0.750,   19.94,    5.05,   6.73
            2,      1.250,   18.50,    9.07,   7.26,      0.625,   52.25,    3.21,   5.14,      2.500,   18.08,   18.56,   7.42,     1.250,   19.51,    8.60,   6.88
            3,      1.750,   19.96,   11.77,   6.72,      0.875,   52.44,    4.48,   5.12,      3.500,   18.15,   25.89,   7.40,     1.750,   19.96,   11.77,   6.72
            4,      2.250,   18.78,   16.08,   7.15,      1.125,   50.10,    6.03,   5.36,      4.500,   18.67,   32.35,   7.19,     2.250,   16.53,   18.27,   8.12
            5,      2.750,   17.68,   20.87,   7.59,      1.375,   43.82,    8.42,   6.13,      5.500,   15.45,   47.79,   8.69,     2.750,    8.56,   43.12,  15.68
            6,      3.250,   11.92,   36.58,  11.26,      1.625,   33.23,   13.13,   8.08,      6.500,   11.94,   73.04,  11.24,     3.250,   11.23,   38.83,  11.95
            7,      3.750,   15.42,   32.65,   8.71,      1.875,   30.87,   16.31,   8.70,      7.500,   15.64,   64.37,   8.58,     3.750,   11.19,   44.98,  12.00
            8,      4.250,   10.60,   53.82,  12.66,      2.125,   41.53,   13.74,   6.46,      8.500,   10.95,  104.15,  12.25,     4.250,   11.20,   50.92,  11.98
            9,      4.750,   14.36,   44.41,   9.35,      2.375,   27.37,   23.29,   9.81,      9.500,   15.54,   82.07,   8.64,     4.750,   15.99,   39.87,   8.39
           10,      5.250,   15.09,   46.68,   8.89,      2.625,   41.12,   17.14,   6.53,     10.500,   10.85,  129.95,  12.38,     5.250,   19.72,   35.72,   6.80
           11,      5.750,   11.77,   65.55,  11.40,      2.875,   40.19,   19.20,   6.68,     11.500,   13.59,  113.59,   9.88,     5.750,   15.82,   48.78,   8.48
           12,      6.250,    7.58,  110.73,  17.72,      3.125,   37.86,   22.16,   7.09,     12.500,   13.54,  123.92,   9.91,     6.250,   20.84,   40.25,   6.44
           13,      6.750,   13.18,   68.76,  10.19,      3.375,   42.15,   21.49,   6.37,     13.500,   15.05,  120.37,   8.92,     6.750,   20.88,   43.39,   6.43
           14,      7.250,    9.72,  100.09,  13.81,      3.625,   42.61,   22.84,   6.30,     14.500,   10.22,  190.51,  13.14,     7.250,   20.83,   46.72,   6.44
           15,      7.750,    8.49,  122.55,  15.81,      3.875,   37.45,   27.77,   7.17,     15.500,    8.48,  245.28,  15.82,     7.750,   21.19,   49.08,   6.33
           16,      8.250,    9.11,  121.58,  14.74,      4.125,   37.55,   29.49,   7.15,     16.500,   14.82,  149.39,   9.05,     8.250,   20.01,   55.34,   6.71
            0,      0.250,   19.70,    1.70,   6.81,      0.125,   53.32,    0.63,   5.03,      0.500,   17.53,    3.83,   7.66,     0.250,   15.06,    2.23,   8.91
            1,      0.750,   19.77,    5.09,   6.79,      0.375,   52.12,    1.93,   5.15,      1.500,   19.72,   10.21,   6.81,     0.750,   17.31,    5.82,   7.75
            2,      1.250,   16.40,   10.23,   8.19,      0.625,   50.03,    3.35,   5.37,      2.500,   19.82,   16.93,   6.77,     1.250,   16.22,   10.34,   8.28
            3,      1.750,   16.33,   14.38,   8.22,      0.875,   54.98,    4.27,   4.88,      3.500,   19.97,   23.52,   6.72,     1.750,   16.31,   14.40,   8.23
            4,      2.250,   19.18,   15.74,   7.00,      1.125,   53.69,    5.63,   5.00,      4.500,   19.97,   30.25,   6.72,     2.250,   19.89,   15.18,   6.75
            5,      2.750,   12.88,   28.66,  10.42,      1.375,   51.55,    7.16,   5.21,      5.500,   20.05,   36.82,   6.69,     2.750,   20.31,   18.17,   6.61
            6,      3.250,   20.02,   21.79,   6.70,      1.625,   50.45,    8.65,   5.32,      6.500,   20.15,   43.30,   6.66,     3.250,   18.19,   23.98,   7.38
            7,      3.750,   18.70,   26.92,   7.18,      1.875,   54.34,    9.26,   4.94,      7.500,   18.32,   54.96,   7.33,     3.750,   12.66,   39.75,  10.60
            8,      4.250,   10.67,   53.48,  12.58,      2.125,   39.14,   14.57,   6.86,      8.500,   14.74,   77.41,   9.11,     4.250,   13.41,   42.53,  10.01
            9,      4.750,   13.87,   45.96,   9.68,      2.375,   42.62,   14.96,   6.30,      9.500,   15.44,   82.60,   8.70,     4.750,    9.49,   67.20,  14.15
           10,      5.250,   18.44,   38.22,   7.28,      2.625,   42.32,   16.65,   6.34,     10.500,   15.35,   91.83,   8.75,     5.250,   14.14,   49.84,   9.49
           11,      5.750,   10.06,   76.69,  13.34,      2.875,   37.72,   20.46,   7.12,     11.500,   15.17,  101.75,   8.85,     5.750,   15.79,   48.88,   8.50
           12,      6.250,   14.70,   57.06,   9.13,      3.125,   35.96,   23.33,   7.46,     12.500,   14.87,  112.79,   9.02,     6.250,   15.93,   52.66,   8.43
           13,      6.750,   14.87,   60.92,   9.03,      3.375,   36.80,   24.62,   7.29,     13.500,   16.37,  110.70,   8.20,     6.750,   15.81,   57.29,   8.49
           14,      7.250,    8.45,  115.16,  15.88,      3.625,   43.28,   22.48,   6.20,     14.500,   20.90,   93.12,   6.42,     7.250,   16.08,   60.50,   8.34
           15,      7.750,    6.18,  168.35,  21.72,      3.875,   33.64,   30.92,   7.98,     15.500,   15.23,  136.60,   8.81,     7.750,   21.27,   48.90,   6.31
           16,      8.250,    8.99,  123.12,  14.92,      4.125,   40.56,   27.30,   6.62,     16.500,   14.94,  148.19,   8.98,     8.250,   21.06,   52.58,   6.37
            0,      0.250,   10.56,    3.18,  12.72,      0.125,   51.12,    0.66,   5.25,      0.500,   15.95,    4.21,   8.41,     0.250,   19.94,    1.68,   6.73
            1,      0.750,   18.94,    5.31,   7.09,      0.375,   54.00,    1.86,   4.97,      1.500,   19.80,   10.17,   6.78,     0.750,   16.22,    6.21,   8.28
